MEMBER;PRODUCT ID;MEMBER_PRODUCT_ID;NAME_DEFAULT;UPLOAD THIS BRAND;PRIMARY_CATEGORY_ID
MILWAUKEE;10013-0000-120866;a128X00000EII3AQAX;Air Jordan 9 Retro Dark Charcoa l Black University Gold SZ 6.5;Air Jordan;mens-shoes-sneakers-athletic
MILWAUKEE;10013-0000-10527;a128X00000CY5AcQAL;Air Jordan Jordan 1 Flight Stra p Black/Green - Men | Color: Black | Size: 8;Air Jordan;mens-shoes-sneakers-athletic
MILWAUKEE;10013-0000-10657;a128X00000CY5LLQA1;Air Jordan Jordan Mens Proto Re act Black Lace Up Low Top Sneaker Shoes Size 8;Air Jordan;mens-shoes-sneakers-athletic
MILWAUKEE;10013-0000-68737;a128X00000B93McQAJ;Air Jordan Westbrook Zero.1 All Star City Of Flight;Air Jordan;mens-shoes-sneakers-athletic
SEATTLE;10012-0000-99316;a128X00000EDsAhQAL;Air Jordan Low Size 7 ;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-121978;a128X00000DuWZgQAN;Air Jordan 1 Flight 4 Sneaker M en's Sz 9 Blue;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-99445;a128X00000Du3tNQAR;Air Jordan 1 Flight Sneaker Men 's Sz 10 Blk/Yellow;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-121833;a128X00000DuWPNQA3;Air Jordan 1 Low 'Court Purple' Sneaker Men's Sz 9 Black/Purple;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126848;a128X00000Ducr7QAB;Air Jordan 1 Mid 'Banned' Sneak ers Men's Sz 9 Blk/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127762;a128X00000Due0PQAR;Air Jordan 1 Mid Prem Sneakers Men's Sz 11 White/Infrared;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-119672;a128X00000DuTUTQA3;Air Jordan 1 Mid SE Sneaker Men 's Sz 10 Black/Silver;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126753;a128X00000DuckBQAR;Air Jordan 1 Mid SE Sneakers Me n's Sz 12 Purple/Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-100702;a128X00000Du5RpQAJ;Air Jordan 1 Mid Sneaker Men's Sz 10 Royal Blue;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-100702;a128X00000Du5RpQAJ;Air Jordan 1 Mid Sneaker Men's Sz 10.5 Black/Royal;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-100702;a128X00000Du5RpQAJ;Air Jordan 1 Mid Sneaker Men's Sz 11 Black/Multi;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126783;a128X00000DucmlQAB;Air Jordan 1 'Phat Obsidian' Sn eakers Men's 13 Obisdian/White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-115691;a128X00000DuOOkQAN;Air Jordan 1 Retro High OG Snea ker Men's Sz 10 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-115691;a128X00000DuOOkQAN;Air Jordan 1 Retro High OG Snea kers Men's Sz 11.5 Wheat;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-115691;a128X00000DuOOkQAN;Air Jordan 1 Retro High OG Snea kers Men's Sz 14 White/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-114380;a128X00000DuMinQAF;Air Jordan 1 Retro High SB Snea ker Men's Sz 8 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126725;a128X00000DuchIQAR;Air Jordan 10 Retro Sneakers Me n's Sz 11.5 Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-108475;a128X00000DuFP0QAN;Air Jordan 11 Retro 2010 Sneake r Men's Sz 8.5 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126995;a128X00000Dud0EQAR;Air Jordan 11 Retro 2011 'Conco rd' Sneakers Men's Sz 9.5 Blk/White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126785;a128X00000DucmvQAB;Air Jordan 11 Retro Low 2016 'C herry' Sneakers Men's Sz 14 White/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122451;a128X00000DuX2nQAF;Air Jordan 11 Retro Low Sneaker Men's Sz 12 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122451;a128X00000DuX2nQAF;Air Jordan 11 Retro Low Sneaker s Men's Sz 10.5 White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127817;a128X00000Due3iQAB;Air Jordan 11 Retro Sneakers Me n's Sz 14 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126925;a128X00000DucvdQAB;Air Jordan 12 Retro 2016 Sneake rs Men's Sz 8 Blk/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-102467;a128X00000Du7X1QAJ;Air Jordan 12 Retro Sneaker Men 's Sz 9.5 Bred;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127796;a128X00000Due2LQAR;Air Jordan 12 Retro Sneakers Me n's Sz 11 Red/White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-48473;a128X00000DHY1PQAX;Air Jordan 13 Retro 2017 Sneake rs Men's Sz 10.5 Red/White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-112942;a128X00000DuKzXQAV;Air Jordan 13 Retro Blue/White/ Gray Shoes Men's Size 9.5 (414571-330);Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-106746;a128X00000DuDArQAN;Air Jordan 13 Retro Sneaker Men 's Sz 12 White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122161;a128X00000DuWlSQAV;Air Jordan 14 Retro Low 2015 'L aney' Sneaker Men's Sz 8 Royal;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122645;a128X00000DuXFcQAN;Air Jordan 14 Retro 'Reverse Fe rrari' Sneaker Men's Sz 10.5 Yellow;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-117632;a128X00000DuQq2QAF;Air Jordan 23 OG Sneaker Men's Sz 9 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-121832;a128X00000DuWPMQA3;Air Jordan 29 Low 'Infrared' Sn eaker Men's Sz 10;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-71254;a128X00000DtUWiQAN;Air Jordan 3 Retro 2011 Sneaker Men's Sz 11 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-119056;a128X00000DuSYyQAN;Air Jordan 3 Retro 2011 'True B lue' Sneaker Men's Sz 10.5 White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-119056;a128X00000DuSYyQAN;Air Jordan 3 Retro 2011 'True B lue' Sneakers Men's Sz 12 White/Blue;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-108599;a128X00000DuFWbQAN;Air Jordan 3 Retro 'Pure Money' Sneaker Men's Sz 11.5 White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-111070;a128X00000DuIYZQA3;Air Jordan 3 Retro Sneaker Men' s Sz 10.5 White/Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126791;a128X00000DucnPQAR;Air Jordan 3 Retro 'Sport Blue' Sneakers Men's Sz 10.5 Blk/Blue;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-67836;a128X00000DtQNIQA3;Air Jordan 4 Retro SE Sneaker M en's Sz.8.5 White/Multi;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-99424;a128X00000Du3s0QAB;Air Jordan 4 Retro Sneaker Men' s Sz 7.5 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-114498;a128X00000DuMqwQAF;Air Jordan 5 Retro 2015 Sneaker Men's Sz 10 White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127847;a128X00000Due5QQAR;Air Jordan 5 Retro 2021 Sneaker s Men's Sz 14 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127884;a128X00000Due84QAB;Air Jordan 5 Retro Low Sneakers Men's Sz 11.5 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122299;a128X00000DuWssQAF;Air Jordan 5 Retro Sneaker Men' s Sz 10 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122299;a128X00000DuWssQAF;Air Jordan 5 Retro Sneaker Men' s Sz 14 White/Gold;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122295;a128X00000DuWsYQAV;Air Jordan 6 Low Sneaker Men's Sz 9 White/Infrared;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122288;a128X00000DuWsEQAV;Air Jordan 6 Retro 2010 Sneaker Men's Sz 11 Black/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-95374;a128X00000Dtz3IQAR;Air Jordan 6 Retro 2014 Sneaker s Men's Sz 12 White/Infrared;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122633;a128X00000DuXEbQAN;Air Jordan 6 Retro 'Alternate' Sneaker Men's Sz 10.5 White/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-121822;a128X00000DuWOYQA3;Air Jordan 6 Retro 'Chameleon' Sneaker Men's Sz 11 Iridescent Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-108664;a128X00000DuFbgQAF;Air Jordan 6 Rings 'Space Jam' Sneaker Men's Sz 12 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-121838;a128X00000DuWPcQAN;Air Jordan 8 Retro 'Bred' Sneak er Men's Sz 11 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-114545;a128X00000DuMtKQAV;Air Jordan 89 Racer Sneaker Men 's Sz 11 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-119790;a128X00000DuTcXQAV;Air Jordan 9 Retro 'Kobe' Sneak er Men's Sz 10 White/Royal;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127766;a128X00000Due0BQAR;Air Jordan ADG 2 Sneakers Men's Sz 11 Black/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-107065;a128X00000DuDZ3QAN;Air Jordan AJKO High OG Sneaker Men's Sz 11 Black/Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122134;a128X00000DuWjqQAF;Air Jordan Dub Zero Sneaker Men 's Sz 11 Purple/White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-115656;a128X00000DuOLbQAN;Air Jordan Flight SC-1 Men's Sz 7 White;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-102480;a128X00000Du7XzQAJ;Air Jordan Fusion 5 Sneaker Men 's Sz 8.5 Gray/Volt;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122264;a128X00000DuWr6QAF;Air Jordan Jumpman Team 2 Sneak er Men's Sz 12 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-122264;a128X00000DuWr6QAF;Air Jordan Jumpman Team 2 Sneak er Men's Sz 9 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-126759;a128X00000DuckfQAB;Air Jordan Legacy 312 Sneakers Men's Sz 12 White/Purple;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-119731;a128X00000DuTY3QAN;Air Jordan Max Aura Sneaker Men 's Sz 8 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-110753;a128X00000DuI6LQAV;Air Jordan NFH 'White Chili Red ' Shoes Men's Size 7;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-100746;a128X00000Du5UyQAJ;Air Jordan SC-3 Sneaker Men's S z 8.5 Red;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-127711;a128X00000DudwwQAB;Air Jordan True Flight Sneakers Men's Sz 12 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-115951;a128X00000DuOjsQAF;Air Jordan Urban Utility Men sz 10 Beige;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-108661;a128X00000DuFbfQAF;Air Jordan Velocity Sneaker Men 's Sz 10.5 Black/Blue;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-121999;a128X00000DuWbDQAV;Air Jordan Why Not Zer0.2 SE Sn eaker Men's Sz 10 Crimson;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-114495;a128X00000DuMpzQAF;Air Jordan Why Not Zero.4 Sneak er Men's Sz 10.5 Blue;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-111240;a128X00000DuInKQAV;Air Jordan Winterized Spiz'ike Sneaker Men's Sz 7.5 Gray;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-119791;a128X00000DuTccQAF;Air Jordan X OVO Jordan 10 Retr o Sneaker Men's Sz 9 Black;Air Jordan;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-113656;a128X00000DuLjqQAF;Air Jordan 1 Low 'Chicago Flip' Red/Black/White Shoes Women's Size 7 (DC0774-603);Air Jordan;womens-shoes-sneakers
LOSANGELES;10014-0000-108565;a128X00000DuFV3QAN;Air Jordan 1 Mid Sneaker Women' s Sz 6 Black/Fuchsia;Air Jordan;womens-shoes-sneakers
MILWAUKEE;10013-0000-20201;a128X00000CYGlZQAX;Airwalk Gray V Print Long Sleev e Button Shirt Mens SZ L;Airwalk;mens-tops-shirts-button-ups
COLORADO;10011-0000-16189;a128Z00000YE7cpQAD;Aldo Brown Suede Chelsea Boots Size 12;ALDO;mens-shoes-boots
COLORADO;10011-0000-3532;a128Z00000YDOsLQAX;Aldo Men's Brown Leather Ankle Zip Dress Boots Size 45;ALDO;mens-shoes-boots
COLORADO;10011-0000-23190;a128Z00000YEJ56QAH;Aldo Men's Black Leather Boots Size 12;ALDO;mens-shoes-dress
COLORADO;10011-0000-10234;a128Z00000YDnNFQA1;Aldo Men's Dress Shoes Size 10 ;ALDO;mens-shoes-dress
COLORADO;10011-0000-97694;a128Z00000YQTBNQA5;Aldo Fur Lined Hi-Tops men's Sz 10;ALDO;mens-shoes-sneakers-athletic
MILWAUKEE;10013-0000-25892;a128X00000CYMzYQAX;Aldo Tan Brown Leather Shoes Me n's Size 44/10.5;ALDO;mens-shoes
SEATTLE;10012-0000-42550;a128X00000DLDr8QAH;Aldo Black & Gray Canvas Oxford Men's - Size 12;ALDO;mens-shoes
SEATTLE;10012-0000-42796;a128X00000DLH7sQAH;ALDO Diggs Leather Lace Up Shoe s Mens US 10.5;ALDO;mens-shoes
MILWAUKEE;10013-0000-19176;a128X00000CYFiAQAX;Alex Evenings Black White Desig ner Blouse Womens SZ XL;Alex and Ani;womens-tops-blouses-long-sleeve
SEATTLE;10012-0000-43338;a128X00000DLOOSQA5;Alex Evenings Womens Violet Sle eveless Top Size 16W;Alex and Ani;womens-tops-blouses-sleeveless
LOSANGELES;10014-0000-134749;a128X00000E30wSQAR;Alex Evening Women Black Skirt Max XXL 24W NWT;Alex and Ani;womens-bottoms-skirts
COLORADO;10011-0000-10740;a128Z00000YDpMoQAL;Alfani Women's ALF Harpper Snak eskin Pattern Kitten Heeled Ankle Boots  Size 9.5M;Alfani;womens-shoes-heels
MILWAUKEE;10013-0000-21689;a128X00000CYISjQAP;Alfani Fitted Plaid Long Sleeve Button Up;Alfani;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-16068;a128X00000CYBp3QAH;Alfani Regular Fit Women's Gray and Cream Sweater sz XXL;Alfani;womens-sweaters-crewneck
MILWAUKEE;10013-0000-15940;a128X00000CYBlZQAX;Alfani Women's Purple and Black Sweater Size L;Alfani;womens-sweaters-crewneck
MILWAUKEE;10013-0000-59529;a128X00000B8sMqQAJ;Alfani Black V Neck Blouse ;Alfani;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-17688;a128X00000CYDtaQAH;Alfani Athletic Fit Light Blue Women's Collared Shirt sz L;Alfani;womens-tops-blouses-button-ups
MILWAUKEE;10013-0000-8691;a128X00000CY2zNQAT;Alfani Women's Black Ivory Patt ern Cowl Draped Neck Sleeveless Size M;Alfani;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-111348;a128X00000DcdYDQAZ;Alfani Black/White/Tan Floral S ize 9 Cotton/Spandex Button-up Shirt;Alfani;mens-tops-shirts-button-ups
SEATTLE;10012-0000-60378;a128X00000DMmoEQAT;Alfani Black Faux Leather Jacke t WMN Sz L;Alfani;womens-coats-jackets-leather
LOSANGELES;10014-0000-74735;a128X00000DtYoHQAV;Alfani Brown Leather Dress Shoe s Men Size 11;Alfani;mens-shoes-dress
LOSANGELES;10014-0000-135600;a128X00000E3235QAB;Alfani Men Loafer Men Orange Si ze 10;Alfani;mens-shoes-dress
LOSANGELES;10014-0000-135600;a128X00000E3235QAB;Alfani Men Loafer Men Orange Si ze 9.5;Alfani;mens-shoes-loafers-slip-ons
MILWAUKEE;10013-0000-22917;a128X00000CYJvwQAH;Alfred Angelo Pink & Floral Sil ver Lace Sleeveless Dress Women's Size 8;Alfred Angelo;womens-dresses-sleeveless
SEATTLE;10012-0000-105499;a128X00000EE9wAQAT;Alice + Olivia by Stacey Bendet Pale Gold Women's Size 10 Dress NWT;Alice + Olivia;womens-dresses-midi
MILWAUKEE;10013-0000-4424;a128X00000CXyH2QAL;All In Motion Peach Pink T Shir t Size Large;All In Motion;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-75843;a128X00000B9AjTQAV;Allen Edmund's Torino Oxford's Casual Brown Leather Men's Size 11.5B;Allen Edmonds;mens-shoes
MILWAUKEE;10013-0000-8586;a128X00000CY2rdQAD;Allen Allen Women's Casual Blac k Linen Pants Size Small;Allen Edmonds;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-5859;a128X00000CXzwvQAD;Allen Allen Yellow and Pink V N eck Dress Size Medium;Allen Edmonds;womens-dresses-mini
SEATTLE;10012-0000-92984;a128X00000EDZY5QAP;Allsaints Patterned Button Up ;AllSaints;mens-tops-shirts-button-ups
SEATTLE;10012-0000-92833;a128X00000EDZN7QAP;Allsaints Open Knit Oversized S weater;AllSaints;womens-sweaters-collared
SEATTLE;10012-0000-55098;a128X00000DMMvjQAH;Allsaints Black/White Striped Tank-Top WMN Sz 4;AllSaints;womens-tops-blouses-sleeveless
LOSANGELES;10014-0000-133215;a128X00000E2z4ZQAR;Allsaints Lulu Triple Buckle Gr ay Suede Ankle Boots Women's Black Size 9.5;AllSaints;womens-shoes-boots
MILWAUKEE;10013-0000-5776;a128X00000CXztHQAT;Altar'd State Pink and White La ce Mini Dress Size Medium;Altar'd State;womens-dresses-mini
MILWAUKEE;10013-0000-5344;a128X00000CXzLZQA1;Altar'd State Women's Maroon Lo ng Sleeve Thermal Blouse Size S;Altar'd State;womens-tops-blouses-long-sleeve
SEATTLE;10012-0000-5603;a128X00000DRys9QAD;Amalfi by Rangoni Brown Suede B uckled Ankle Boots Womens Size 6.5;Amalfi;womens-shoes-boots
MILWAUKEE;10013-0000-19162;a128X00000CYFh7QAH;Amazon Essentials Women's Skinn y Twill Pants Pink Sz 4;Amazon Essentials;womens-bottoms-casual-pants
SEATTLE;10012-0000-44080;a128X00000DLRetQAH;American Apparel Black High Ris e Slim Jeans WM Size 29;American Apparel;womens-jeans-straight-boyfriend
COLORADO;10011-0000-7818;a128Z00000YDjBIQA1;American Eagle Women's Navy Dre ss Size 0;American Eagle;womens-dresses-sleeveless
COLORADO;10011-0000-240025;a128Z00000a6e0PQAQ;American Eagle Jeggings Women's Size 20L;American Eagle;womens-jeans-jeggings
COLORADO;10011-0000-232327;a128Z00000a4Z8qQAE;American Eagle NE(X)T LEVEL STR ETCH CURVY HIGHEST RISE JEGGING Jeans Women's Size 4 27W Long NWT;American Eagle;womens-jeans-jeggings
MILWAUKEE;10013-0000-16400;a128X00000CYCIiQAP;American Eagle Gray Hoodie With Blue Eagle Design Men's Size M;American Eagle;mens-athletic-apparel-hoodies-pullovers
MILWAUKEE;10013-0000-17672;a128X00000CYDrtQAH;American Eagle Outfitters Men's Blue Sweater sz XS;American Eagle;mens-athletic-apparel-hoodies-pullovers
MILWAUKEE;10013-0000-17672;a128X00000CYDrtQAH;American Eagle Outfitters Men's Burgundy Sweater sz XL/TG;American Eagle;mens-athletic-apparel-hoodies-pullovers
MILWAUKEE;10013-0000-60620;a128X00000B8tlDQAR;American Eagle Outfitters Mens Gray Skinny Pants Size 29 x 32;American Eagle;mens-bottoms-khakis-chinos
MILWAUKEE;10013-0000-15949;a128X00000CYBmDQAX;American Rag Black Shorts Size 38;American Eagle;mens-bottoms-shorts
MILWAUKEE;10013-0000-21024;a128X00000CYHgvQAH;American Eagle Flannel Design B utton Up Classic Fit Men's Size S;American Eagle;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-17672;a128X00000CYDrtQAH;American Eagle Outfitters Men's Charcoal Long Sleeve Shirt Size S;American Eagle;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-17672;a128X00000CYDrtQAH;American Eagle Outfitters Men's Plaid Flannel Blue Long Sleeve Shirt Size S;American Eagle;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-16158;a128X00000CYC1hQAH;American Eagle Men's Heritage G ray Long Sleeve Thermal Shirt Sz M;American Eagle;mens-tops-shirts-casual
MILWAUKEE;10013-0000-18445;a128X00000CYErQQAX;American Eagle Outfitters Women 's Red Black Hi-Rise Leggings Size M;American Eagle;womens-activewear-leggings
MILWAUKEE;10013-0000-3579;a128X00000CXxCbQAL;American Eagle Blue White Strip ed Tie Waist Trousers Women's SZ 8;American Eagle;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-18654;a128X00000CYF6QQAX;American Eagle Flex Black Cotto n Jean Pants Size 28x32;American Eagle;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-9004;a128X00000CY3M2QAL;American Eagle Outfitters Beige Stretch Pants Womens SZ 2 NWT;American Eagle;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-18445;a128X00000CYErQQAX;American Eagle Outfitters Women 's Hi Rise Jeggings Size 4;American Eagle;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-16519;a128X00000CYCRzQAP;American Eagle Women's Camo Car go Joggers Pants Size M;American Eagle;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-19602;a128X00000CYGDPQA5;American Eagle Outfitters Plaid Pants Size M Women's;American Eagle;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-18445;a128X00000CYErQQAX;American Eagle Outfitters Women 's Bootcut Khaki Pants Size 2;American Eagle;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-3376;a128X00000CXwwIQAT;American Eagle Black Distressed Highwaisted Shorts Women's SZ 2;American Eagle;womens-bottoms-shorts
MILWAUKEE;10013-0000-4546;a128X00000CXyQ9QAL;American Eagle Size 4 Denim Min i Shorts;American Eagle;womens-bottoms-shorts
MILWAUKEE;10013-0000-3523;a128X00000CXx8xQAD;American Eagle White Blue Flora l Print Stretch Shorts Women's SZ 6;American Eagle;womens-bottoms-shorts
MILWAUKEE;10013-0000-16335;a128X00000CYCDsQAP;American Eagle Blue Denim Mini Skirt Size 16 Regular;American Eagle;womens-bottoms-skirts
MILWAUKEE;10013-0000-4503;a128X00000CXyNKQA1;American Eagle Hi Rise Black De nim Mini Skirt Super Stretch X Size 4;American Eagle;womens-bottoms-skirts
MILWAUKEE;10013-0000-17494;a128X00000CYDcoQAH;American Apparel Black and Whit e Stripe Romper Size M;American Eagle;womens-dresses-jumpsuits
MILWAUKEE;10013-0000-18445;a128X00000CYErQQAX;American Eagle Outfitters Women 's Ivory Crochet Knit Boho Dress Size S;American Eagle;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-12291;a128X00000CY7L3QAL;American Eagle Women's Purple H alter Open Back Sweater Dress Sz M;American Eagle;womens-dresses-maxi
MILWAUKEE;10013-0000-15160;a128X00000CYAntQAH;American Eagle Women's Orange S tripe Cotton Linen Scoop Back Dress Sz S;American Eagle;womens-dresses-sleeveless
MILWAUKEE;10013-0000-3560;a128X00000CXxBwQAL;American Eagle Blue Super Stret ch Low Jegging Jeans Women's 10 X-Short;American Eagle;womens-jeans-flare-boot-cut
MILWAUKEE;10013-0000-59512;a128X00000B8sLTQAZ;American Eagle Blue Hi-Rise Jeg gings Size 4;American Eagle;womens-jeans-jeggings
MILWAUKEE;10013-0000-62196;a128X00000B8vb5QAB;American Eagle Outfitters Blue Jeggings Women's Size 0;American Eagle;womens-jeans-jeggings
MILWAUKEE;10013-0000-18445;a128X00000CYErQQAX;American Eagle Outfitters Women s Pink Stretch Jegging Size 0;American Eagle;womens-jeans-jeggings
MILWAUKEE;10013-0000-9529;a128X00000CY3wtQAD;American Eagle Light Blue Skinn y Jeans Women's Size 6;American Eagle;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-5529;a128X00000CXzZ7QAL;American Eagle Next Level Airfl ex Stacked Skinny Jeans;American Eagle;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-18445;a128X00000CYErQQAX;American Eagle Outfitters Women 's Super Stretch High Rise Legging Jeans Size: 12;American Eagle;womens-jeans-straight-boyfriend
